FID,ponto,id_bem,identificacao_bem,co_iphan,no_logradouro,nu_logradouro,id_natureza,ds_natureza,codigo_iphan,id_classificacao,ds_classificacao,id_tipo_bem,ds_tipo_bem,sg_tipo_bem,sintese_bem,dt_cadastro
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5ee0,POINT (-43.36048745923627 -21.747951234343763),689,Estação de Mariano Procópio,MG3136702BIED00002,Mariano Procópio,,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Estação de Mariano Procópio, localizado(a) no estado de Minas Gerais, cidade(s) de Juiz de Fora, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-05-05
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5ec7,POINT (-55.53378298861015 -20.478558885288678),1094,Estação Ferroviária de Piraputanga,MS5001102BIED00002,"Km 990,552",,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Estação Ferroviária de Piraputanga, localizado(a) no estado de Mato Grosso do Sul, cidade(s) de Aquidauana, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5eb9,POINT (-49.29890976549932 -28.711577366927372),2512,"Antiga casa do agente, conheciada como casa do sapateiro",SC4207007BIED00001,Procópio Lima,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Antiga casa do agente, conheciada como casa do sapateiro, localizado(a) no estado de Santa Catarina, cidade(s) de Içara, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5e9c,POINT (-37.626308791000504 -11.144744224738668),1493,Casa do Agente Ferroviário em Boquim,SE2800670BIED00001,Monsenhor Olímpio Campos,645,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa do Agente Ferroviário em Boquim, localizado(a) no estado de Sergipe, cidade(s) de Boquim, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5d3c,POINT (-48.27552412915986 -17.299703763723887),802,Edificação denominada Oficina da Goiás (Oficina de Manutenção e Abastecimento),GO5217401BIED00001,da Estação,S/N,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Edificação denominada Oficina da Goiás (Oficina de Manutenção e Abastecimento), localizado(a) no estado de Goiás, cidade(s) de Pires do Rio, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-11
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5b28,POINT (-36.62737379841071 -9.40745901741779),1257,Garagem II da Estação Ferroviária de Palmeira dos Índios,AL2706307BIED00006,Pinto de Andrade,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Garagem II da Estação Ferroviária de Palmeira dos Índios, localizado(a) no estado de Alagoas, cidade(s) de Palmeira dos Índios, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-13
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5b22,POINT (-36.62752513228568 -9.407747317840867),1258,Armazém II da Estação Ferroviária de Palmeira dos Índios,AL2706307BIED00007,Luiz de Andrade,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém II da Estação Ferroviária de Palmeira dos Índios, localizado(a) no estado de Alagoas, cidade(s) de Palmeira dos Índios, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-13
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5b21,POINT (-43.3607971867032 -21.747984929830622),1336,Armazém,MG3136702BIED00003,da Estação de Mariano Procópio,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém, localizado(a) no estado de Minas Gerais, cidade(s) de Juiz de Fora, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5b1a,POINT (-43.36012267881177 -21.748140572783186),2526,Seletivo,MG3136702BIED00010,Mariano Procópio,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Seletivo, localizado(a) no estado de Minas Gerais, cidade(s) de Juiz de Fora, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-25
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5afa,POINT (-44.25851862638796 -22.408149554675585),1640,Estação Ferroviária de Quatis,RJ3304128BIED00001,Wanderlino Teixeira Leite,87,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Quatis, localizado(a) no estado de Rio de Janeiro, cidade(s) de Quatis, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5aeb,POINT (-44.95739517693117 -22.578461758245346),1464,Pátio Ferroviário da Estação Central de Cruzeiro,SP3513405BIED00004,Engenheiro Antônio Penido,s/n,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Pátio Ferroviário da Estação Central de Cruzeiro, localizado no estado de São Paulo, cidade de Cruzeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5ad5,POINT (-44.95766876225111 -22.57971492735958),2567,Terreno I,SP3513405BIED00006,Capitão Neco,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno I, localizado(a) no estado de São Paulo, cidade(s) de Cruzeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5ad4,POINT (-44.96150968555854 -22.584053875451573),2569,Rotunda,SP3513405BIED00008,Jorge Tibiriçá,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Rotunda, localizada no estado de São Paulo, cidade de Cruzeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5929,POINT (-51.776711735946904 -27.419602919097002),1510,Estação Ferroviária de Piratuba,SC4213104BIED00001,18 de Fevereiro,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Atualmente, a maior parte dos ambientes funciona como espaço de exibição das peças do museu ferroviário local.A cobertura principal possui quatro águas e telhas cerâmicas francesas, enquanto a da plataforma de passageiros se desenvolve de modo independente. As portas de madeira, com vergas retas,possuem folhas cegas almofadadas e as janelas são metálicas do tipo basculante horizontal. O salão de passageiros possui piso em ladrilhos hexagonais de cimento pigmentado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-58d7,POINT (-51.283661524607304 -29.216017098709422),1542,Estação Ferroviária de Forqueta,RS4305108BIED00013,Luiz Franciosi Sério,574,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Forqueta , localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-58d1,POINT (-51.23584846670691 -29.1917849507107),900,Estação Ferroviária de Devio Rizzo,RS4305108BIED00001,Cristiano Ramos de Oliveira,s/n,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Devio Rizzo, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-58b2,POINT (-49.29037864833048 -26.355685332713247),1515,Estação Ferroviária de Rio Natal,SC4215802BIED00006,Jorge Lacerda,75,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Construção arruinada com alvenaria autoportante de tijolos cerâmicos maciços assentados com argamassa de areia e cal,frontão central reto que coroa o eixo de simetria da fachada frontal e cunhais nas quinas. São dois volumes justapostos, um grande e alto abrigando o corpo principal da antiga estação com cobertura com quatro águas e telhas cerâmicas francesas. A plataforma tem cobertura apoiada em mãos francesas de madeira, com lambrequim.Os forros, remanescentes, são do tipo saia e camisa.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-580b,POINT (-51.186440642773555 -29.17157204021249),1541,Terreno,RS4305108BIED00012,Dr. Augusto Pestana,50,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5804,POINT (-51.18709663565305 -29.171828345575822),908,Estação Ferroviária de Caxias do Sul,RS4305108BIED00003,Doutor Augusto Pestana,50-B,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Caxias do Sul, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-57de,POINT (-51.18604520971872 -29.171430204364007),903,Depósito de Mercadorias,RS4305108BIED00002,Diretor Augusto Pestana,S/N,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Depósito de Mercadorias, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-57dd,POINT (-51.184891859842594 -29.171580093003456),2494,Casa IV,RS4305108BIED00019,Diretor Augusto Pestana,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Residência 004, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-19
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5758,POINT (-51.188148061585586 -29.172507524076604),910,Edifício do Depósito de Locomotivas,RS4305108BIED00004,Doutor Augusto Pestana,50,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Edifício do Depósito de Locomotivas, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-574d,POINT (-51.18620077784142 -29.17153325282744),2570,Caixa d´água - Reservatório,RS4305108BIED00020,Diretor Augusto Pestana,50-B,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Caixa d´água - Reservatório, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-56dc,POINT (-51.188205536305915 -29.17252289122823),1525,Casa de madeira,RS4305108BIED00009,Rua Doutor Augusto Pestana,50,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa de madeira, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-56cf,POINT (-51.18746141607844 -29.17254499586172),2490,Casa I,RS4305108BIED00015,Diretor Augusto Pestana,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Residência 001, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-19
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-56ce,POINT (-51.18736485655302 -29.172076597548525),2491,Casa III,RS4305108BIED00016,Diretor Augusto Pestana,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Residêmcia 003, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-19
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-56c8,POINT (-54.62033480085577 -20.455197385868473),1566,Terreno do Prédio Administrativo da extinta RFFS,MS5002704BIED00001,Calógeras,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno do Prédio Administrativo da extinta RFFS, localizado(a) no estado de Mato Grosso do Sul, cidade(s) de Campo Grande, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-567d,POINT (-53.02229558651802 -31.87474939761561),1519,Armazém,RS4307104BIED00001,Ferroviário,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Herval, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-5001,POINT (-44.999344925925456 -22.56518638172874),1461,Estação Ferroviária de Rufino de Almeida,SP3513405BIED00002,Doutor Avelino Júnior,s/n,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Rufino de Almeida, localizada no estado de São Paulo, cidade de Cruzeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4ea9,POINT (-41.615327863108455 -21.48801981988241),1554,Estação Ferroviária de Cardoso Moreira,RJ3301157BIED00001,Sebastião Zaqueu,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Cardoso Moreira, localizado(a) no estado de Rio de Janeiro, cidade(s) de Cardoso Moreira, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4d9d,POINT (-47.26280889220691 -22.823714898971208),1452,Antiga Subestação de Sumaré,SP3552403BIED00001,Antônio Jorge Chebab,s/n,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Antiga Subestação de Sumaré, localizado(a) no estado de São Paulo, cidade(s) de Sumaré, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4d19,POINT (-51.188137332750124 -29.17218901333871),2630,Casa do Administrador,RS4305108BIED00021,Doutor Augusto Pestana,50,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa do Agente, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Caxias do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4b51,POINT (-44.256485896637585 -21.13282191745622),2406,Complexo Ferroviário-Guarita para guarda - chaves,MG3162500BIED00022,Hermílio Alves,462-600,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Guarita para guarda - chaves , localizado(a) no estado de Minas Gerais, cidade(s) de São João Del Rei, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-04
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4a84,POINT (-48.622550316082666 -16.697629119226697),1717,Edifício da antiga Estação Ferroviária de Silvânia,GO5220603BIED00001,da Estação,S/N,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Edifício da antiga Estação Ferroviária de Silvânia, localizado(a) no estado de Goiás, cidade(s) de Silvânia, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-11-16
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-3d65,POINT (-39.44194483278473 -3.5910485953503235),1286,Estação Ferroviária de Tururu,CE2313559BIED00001,da Estação,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Tururu, localizado(a) no estado de Ceará, cidade(s) de Tururu, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-14
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-3cf6,POINT (-49.3916534963165 -26.27347883568767),2586,Terreno,SC4215802BIED00007,Reinaldo Malon,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno , localizado(a) no estado de Santa Catarina, cidade(s) de São Bento do Sul, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-22
